round_dt,Date,Time,iButton_Temp,Time_Date,Object,Size,Month,Season,RECORD,Speed_AVG,Direction_AVG,Direction_StDev,Raw_Speed_AVG,Raw_Direction_AVG,Raw_Direction_StDev,Speed_Max,Temperature_Avg,RH_Avg,Dewpoint_T_Avg,Pressure_Avg,Radiation_Avg,Sunshine,IR_Temp_Avg,IRdetectorT_Avg,Batt_Min
27/01/2022 3:00,27/01/2022,3:00,14.5,1/27/22 3:09:00 PM,Bush,Large,1,Winter,34396,5.171,199.5,21.61,5.171,214.5,21.61,11.25,12.73,52.27,3.28,1061.159,0,0,9.88,11.9,12.54
28/01/2022 10:00,28/01/2022,10:00,16,1/28/22 10:09:00 AM,Bush,Large,1,Winter,34580,2.906,184.9,10.15,2.906,199.1,10.15,5.07,14.55,53.76,5.374,1070.5,269.03,0.9,14.29,14.53,13.6
28/01/2022 10:00,28/01/2022,10:00,16,1/28/22 10:09:00 AM,Bush,Large,1,Winter,34581,1.978,195,14.87,1.978,209.1,14.86,3.19,15.16,53.14,5.819,1070.548,226.22,1.07,15.15,15.27,13.51
28/01/2022 10:00,28/01/2022,10:00,16,1/28/22 10:09:00 AM,Bush,Large,1,Winter,34582,2.996,175.6,8.26,2.996,189.6,8.27,4.52,15.33,52.26,5.723,1070.401,222.82,1.23,14.88,15.57,13.53
28/01/2022 11:00,28/01/2022,11:00,20,1/28/22 11:09:00 AM,Bush,Large,1,Winter,34586,4.756,174.8,9.08,4.756,188.8,9.08,7.52,16.23,47.61,5.218,1069.725,313.4,1.9,15.98,16.25,13.8
28/01/2022 11:00,28/01/2022,11:00,20,1/28/22 11:09:00 AM,Bush,Large,1,Winter,34587,4.991,171,9.94,4.991,185,9.94,7.35,16.73,46.27,5.24,1069.678,417.72,2.07,16.72,16.93,13.77
28/01/2022 11:00,28/01/2022,11:00,20,1/28/22 11:09:00 AM,Bush,Large,1,Winter,34588,4.818,167.8,10.42,4.818,181.9,10.43,6.75,16.91,45.31,5.159,1069.618,359.47,2.23,16.51,17.41,13.77
28/01/2022 12:00,28/01/2022,12:00,20,1/28/22 12:09:00 PM,Bush,Large,1,Winter,34592,4.508,160.4,9.54,4.508,174.4,9.54,7.11,17.73,43.56,5.313,1069.153,339.49,2.9,17.55,18.38,13.75
28/01/2022 12:00,28/01/2022,12:00,20,1/28/22 12:09:00 PM,Bush,Large,1,Winter,34593,4.925,153.3,10.61,4.925,167.3,10.62,7.29,17.89,42.93,5.25,1069.004,499.28,3.07,18.76,18.54,13.75
28/01/2022 12:00,28/01/2022,12:00,20,1/28/22 12:09:00 PM,Bush,Large,1,Winter,34594,4.69,152.8,9.85,4.69,166.8,9.88,6.95,18.06,42.35,5.23,1068.851,461.13,3.23,18.64,18.83,13.75
28/01/2022 8:00,28/01/2022,8:00,13,1/28/22 8:09:00 AM,Bush,Large,1,Winter,34568,1.641,188.6,8.81,1.641,203.4,8.84,2.47,13.01,59.01,5.297,1070.066,48.73,0,12.06,12.5,12.58
28/01/2022 8:00,28/01/2022,8:00,13,1/28/22 8:09:00 AM,Bush,Large,1,Winter,34569,1.856,207.4,8.43,1.856,222.2,8.39,2.95,13.26,58.41,5.375,1070.139,64.98,0,12.22,12.7,12.64
28/01/2022 8:00,28/01/2022,8:00,13,1/28/22 8:09:00 AM,Bush,Large,1,Winter,34570,1.587,183.9,21,1.587,198.6,21.06,2.34,13.36,59.02,5.578,1070.216,80.89,0,12.25,12.91,12.7
28/01/2022 9:00,28/01/2022,9:00,14.5,1/28/22 9:09:00 AM,Bush,Large,1,Winter,34574,1.668,151.5,15.78,1.668,166.2,15.77,3.65,13.98,57.21,5.729,1070.536,75.38,0.06,12.91,13.68,12.98
28/01/2022 9:00,28/01/2022,9:00,14.5,1/28/22 9:09:00 AM,Bush,Large,1,Winter,34575,2.688,159.1,6.899,2.688,173.8,6.798,3.99,13.97,54.95,5.168,1070.6,88.72,0.07,12.9,13.72,12.98
28/01/2022 9:00,28/01/2022,9:00,14.5,1/28/22 9:09:00 AM,Bush,Large,1,Winter,34576,3.601,163.9,4.741,3.601,178.5,4.805,5.02,13.72,55.61,5.096,1070.517,140.59,0.23,12.93,13.66,13.16
29/01/2022 10:00,29/01/2022,10:00,23.5,1/29/22 10:09:00 AM,Bush,Large,1,Winter,34724,2.158,153.3,11.35,2.158,167.3,11.35,3.23,16.5,49.38,5.987,1069.267,534.15,1.73,17.7,17.88,13.77
29/01/2022 10:00,29/01/2022,10:00,23.5,1/29/22 10:09:00 AM,Bush,Large,1,Winter,34725,2.086,146.8,18.27,2.086,160.8,18.29,2.98,16.74,49.06,6.138,1069.207,538.46,1.89,18.28,18.3,13.77
29/01/2022 10:00,29/01/2022,10:00,23.5,1/29/22 10:09:00 AM,Bush,Large,1,Winter,34726,1.753,150.1,25.44,1.753,164.1,25.42,2.99,16.92,49.48,6.405,1069.205,566.7,2.06,18.89,18.7,13.75
29/01/2022 11:00,29/01/2022,11:00,24,1/29/22 11:09:00 AM,Bush,Large,1,Winter,34730,1.285,100.5,63.38,1.285,115.5,63.34,2.44,18.51,47.51,7.272,1068.844,634.98,2.73,21.29,21.65,13.72
29/01/2022 11:00,29/01/2022,11:00,24,1/29/22 11:09:00 AM,Bush,Large,1,Winter,34731,1.277,92.9,34.13,1.277,107.8,34.16,2.72,18.53,46.96,7.111,1068.694,647.79,2.89,21.62,21.92,13.72
29/01/2022 11:00,29/01/2022,11:00,24,1/29/22 11:09:00 AM,Bush,Large,1,Winter,34732,1.319,71.83,24.7,1.319,86.8,24.71,2.36,18.31,46.83,6.85,1068.58,649.26,3.06,21.73,22.12,13.69
29/01/2022 8:00,29/01/2022,8:00,14.5,1/29/22 8:09:00 AM,Bush,Large,1,Winter,34712,1.309,158.9,12.73,1.309,173,12.72,2.01,13.9,61.37,6.703,1068.37,74.69,0,13.28,13.58,12.67
29/01/2022 8:00,29/01/2022,8:00,14.5,1/29/22 8:09:00 AM,Bush,Large,1,Winter,34713,1.799,151.3,14.46,1.799,165.3,14.46,2.9,14.15,60.82,6.792,1068.472,89.75,0,13.03,13.8,12.91
29/01/2022 8:00,29/01/2022,8:00,14.5,1/29/22 8:09:00 AM,Bush,Large,1,Winter,34714,2.051,161.2,18.43,2.051,175.3,18.4,3.45,14.14,58.34,6.178,1068.578,115,0.06,12.78,13.91,12.95
29/01/2022 9:00,29/01/2022,9:00,21,1/29/22 9:09:00 AM,Bush,Large,1,Winter,34718,1.661,164,7.227,1.661,178.1,7.236,2.41,14.84,54.98,5.96,1068.838,179.13,0.73,13.48,14.83,13.29
29/01/2022 9:00,29/01/2022,9:00,21,1/29/22 9:09:00 AM,Bush,Large,1,Winter,34719,2.087,157.2,8.41,2.087,171.2,8.42,3.09,14.97,53.66,5.803,1068.887,182.31,0.89,13.61,15.09,13.53
29/01/2022 9:00,29/01/2022,9:00,21,1/29/22 9:09:00 AM,Bush,Large,1,Winter,34720,2.068,154.1,8.4,2.068,168.1,8.41,2.96,15.26,52.37,5.711,1068.999,408.67,1.06,15.07,15.51,13.79
30/01/2022 10:00,30/01/2022,10:00,24,1/30/22 10:09:00 AM,Bush,Large,1,Winter,34868,2.712,5.57,14.54,2.712,19.63,14.51,4.45,17.38,52.51,7.669,1064.986,535.44,2.45,18.34,18.93,13.78
30/01/2022 10:00,30/01/2022,10:00,24,1/30/22 10:09:00 AM,Bush,Large,1,Winter,34869,2.3,18.55,11.5,2.3,33.31,11.68,3.79,17.62,51.42,7.607,1064.984,555.66,2.62,19.18,19.25,13.75
30/01/2022 10:00,30/01/2022,10:00,24,1/30/22 10:09:00 AM,Bush,Large,1,Winter,34870,2.098,13.7,16.89,2.098,28.67,16.9,3.6,17.65,51.23,7.596,1065.015,566.38,2.78,19.64,19.72,13.75
30/01/2022 11:00,30/01/2022,11:00,24,1/30/22 11:09:00 AM,Bush,Large,1,Winter,34874,2.219,24.75,20.12,2.219,39.61,20.16,3.66,18.33,48.38,7.36,1064.547,640.93,3.45,21.38,20.62,13.7
30/01/2022 11:00,30/01/2022,11:00,24,1/30/22 11:09:00 AM,Bush,Large,1,Winter,34875,1.861,22.72,24.26,1.861,37.49,24.21,3.99,18.53,47.34,7.241,1064.484,648.83,3.62,21.76,21.07,13.7
30/01/2022 11:00,30/01/2022,11:00,24,1/30/22 11:09:00 AM,Bush,Large,1,Winter,34876,2.086,17.64,26.92,2.086,32.19,26.98,4.7,18.74,46.25,7.095,1064.312,657.17,3.78,21.97,21.43,13.7
30/01/2022 8:00,30/01/2022,8:00,17,1/30/22 8:09:00 AM,Bush,Large,1,Winter,34856,0.84,293,15,0.84,307,15,2.43,14.36,55.47,5.659,1064.322,191.52,0.45,12.04,14.84,13.37
30/01/2022 8:00,30/01/2022,8:00,17,1/30/22 8:09:00 AM,Bush,Large,1,Winter,34857,1.012,308.2,20.28,1.012,322.3,20.28,1.79,14.95,53.96,5.792,1064.53,223.03,0.62,12.54,15.78,13.45
30/01/2022 8:00,30/01/2022,8:00,17,1/30/22 8:09:00 AM,Bush,Large,1,Winter,34858,1.758,340.1,11.23,1.758,354.2,11.2,3.06,15.56,52.25,5.939,1064.6,258.54,0.78,12.91,16.1,13.55
30/01/2022 9:00,30/01/2022,9:00,24.5,1/30/22 9:09:00 AM,Bush,Large,1,Winter,34862,2.618,0.204,12.76,2.618,14.19,12.75,4.13,16.7,54.88,7.694,1064.937,377.07,1.45,15.53,17.16,13.83
30/01/2022 9:00,30/01/2022,9:00,24.5,1/30/22 9:09:00 AM,Bush,Large,1,Winter,34863,2.982,13.6,15.17,2.982,27.6,15.17,4.13,16.85,55.18,7.92,1064.997,406.51,1.62,16.13,17.59,13.8
30/01/2022 9:00,30/01/2022,9:00,24.5,1/30/22 9:09:00 AM,Bush,Large,1,Winter,34864,3.337,19.58,11.46,3.337,33.58,11.46,4.85,16.82,56,8.11,1065.016,439.75,1.78,16.48,17.88,13.8
31/01/2022 10:00,31/01/2022,10:00,21.5,1/31/22 10:09:00 AM,Bush,Large,1,Winter,35012,0.574,159.2,45.02,0.574,173.2,45.03,1.45,17.07,50.43,6.805,1059.7,266.08,2.19,17.52,19.31,13.77
31/01/2022 10:00,31/01/2022,10:00,21.5,1/31/22 10:09:00 AM,Bush,Large,1,Winter,35013,0.604,334.9,67.75,0.604,348.9,67.74,1.43,17.48,50.14,7.072,1059.664,350.86,2.35,18.43,19.35,13.74
31/01/2022 10:00,31/01/2022,10:00,21.5,1/31/22 10:09:00 AM,Bush,Large,1,Winter,35014,0.511,33.4,60.18,0.511,47.78,60.01,1.46,17.89,49.2,7.217,1059.606,407.03,2.52,19.32,19.78,13.75
31/01/2022 11:00,31/01/2022,11:00,22.5,1/31/22 11:09:00 AM,Bush,Large,1,Winter,35018,0.993,18.91,31.44,0.993,33.9,31.44,2.24,18.01,48.13,7.004,1059.491,442.69,3.19,20.01,20.28,13.72
31/01/2022 11:00,31/01/2022,11:00,22.5,1/31/22 11:09:00 AM,Bush,Large,1,Winter,35019,1.188,249.2,95.5,1.188,264.2,95.5,2.65,17.93,48.29,6.979,1059.309,433.81,3.35,20.42,20.26,13.69
31/01/2022 11:00,31/01/2022,11:00,22.5,1/31/22 11:09:00 AM,Bush,Large,1,Winter,35020,1.504,157.3,33.76,1.504,172.2,33.75,2.81,17.85,48.48,6.95,1059.249,635.76,3.52,21.76,20.29,13.69
31/01/2022 12:00,31/01/2022,12:00,21.5,1/31/22 12:09:00 PM,Bush,Large,1,Winter,35024,1.519,179.4,43.58,1.519,194.3,43.59,3.45,18.23,46.41,6.69,1058.155,424.16,4.19,22.1,21.34,13.67
31/01/2022 12:00,31/01/2022,12:00,21.5,1/31/22 12:09:00 PM,Bush,Large,1,Winter,35025,1.673,147.5,18.3,1.673,161.9,18.12,3,17.99,46.68,6.544,1057.95,273.35,4.35,20.59,20.46,13.67
31/01/2022 12:00,31/01/2022,12:00,21.5,1/31/22 12:09:00 PM,Bush,Large,1,Winter,35026,1.469,146.4,22.84,1.469,160.4,22.84,2.94,18.02,46.95,6.648,1057.787,322.25,4.52,20.9,19.89,13.64
31/01/2022 8:00,31/01/2022,8:00,15.5,1/31/22 8:09:00 AM,Bush,Large,1,Winter,35000,1.441,217.2,9.93,1.441,231.3,9.91,2.3,12.93,56.98,4.719,1059.507,181.39,0.19,12.56,13.14,13.34
31/01/2022 8:00,31/01/2022,8:00,15.5,1/31/22 8:09:00 AM,Bush,Large,1,Winter,35001,1.628,206.9,6.984,1.628,221,6.956,2.24,13.27,57,5.022,1059.531,175.13,0.35,12.8,13.82,13.36
31/01/2022 8:00,31/01/2022,8:00,15.5,1/31/22 8:09:00 AM,Bush,Large,1,Winter,35002,1.7,198.9,9.07,1.7,212.9,9.09,2.27,13.36,56.18,4.948,1059.518,199.96,0.52,12.85,14.03,13.37
31/01/2022 9:00,31/01/2022,9:00,23,1/31/22 9:09:00 AM,Bush,Large,1,Winter,35006,2.046,179,9.79,2.046,193,9.79,2.79,14.44,53.2,5.156,1059.965,393.58,1.19,15.08,15.22,13.83
31/01/2022 9:00,31/01/2022,9:00,23,1/31/22 9:09:00 AM,Bush,Large,1,Winter,35007,1.963,160.6,9.7,1.963,174.6,9.69,2.76,15.02,51.92,5.324,1059.944,443.14,1.35,16.06,15.96,13.8
31/01/2022 9:00,31/01/2022,9:00,23,1/31/22 9:09:00 AM,Bush,Large,1,Winter,35008,1.601,176.7,14.1,1.601,190.7,14.09,2.78,15.46,51.51,5.63,1060.01,505.42,1.52,17.2,16.81,13.8
13/02/2022 1:30,13/02/2022,1:30,24.5,2/13/22 1:37:00 PM,Bush,Medium,2,Winter,36833,3.315,345.9,9.16,3.315,360,9.15,4.7,17.05,58,8.87,1067.306,0,9.21,14.09,16.16,12.68
13/02/2022 1:30,13/02/2022,1:30,24.5,2/13/22 1:37:00 PM,Bush,Medium,2,Winter,36834,2.941,339.4,8.44,2.941,353.5,8.43,4.54,16.92,58.54,8.84,1067.3,0,9.21,13.96,16.06,12.67
13/02/2022 1:30,13/02/2022,1:30,24.5,2/13/22 1:37:00 PM,Bush,Medium,2,Winter,36835,2.761,336.2,8.3,2.761,350.2,8.32,4.52,16.94,57.12,8.53,1067.3,0.01,9.21,13.9,15.99,12.67
13/02/2022 3:30,13/02/2022,3:30,23.5,2/13/22 3:37:00 PM,Bush,Medium,2,Winter,36845,1.996,331.3,10.19,1.996,345.3,10.18,3.5,16.76,49.09,6.163,1066.719,0.38,0,13.18,15.43,12.63
13/02/2022 3:30,13/02/2022,3:30,23.5,2/13/22 3:37:00 PM,Bush,Medium,2,Winter,36846,1.696,321.7,11.79,1.696,335.8,11.78,2.79,16.59,49.56,6.144,1066.598,0.14,0,13.01,15.37,12.62
13/02/2022 3:30,13/02/2022,3:30,23.5,2/13/22 3:37:00 PM,Bush,Medium,2,Winter,36847,1.405,313.9,10.35,1.405,327.9,10.36,2.42,16.4,49.03,5.771,1066.6,0.21,0,12.87,15.16,12.62
13/02/2022 4:30,13/02/2022,4:30,21,2/13/22 4:37:00 PM,Bush,Medium,2,Winter,36851,0.974,292.5,9.8,0.974,306.5,9.79,1.76,15.72,46.9,4.553,1066.313,0.95,0,12.45,14.11,12.6
13/02/2022 4:30,13/02/2022,4:30,21,2/13/22 4:37:00 PM,Bush,Medium,2,Winter,36852,1.09,292.8,13.46,1.09,306.8,13.44,2.07,15.78,46.85,4.574,1066.217,1.09,0,12.44,14.1,12.6
13/02/2022 4:30,13/02/2022,4:30,21,2/13/22 4:37:00 PM,Bush,Medium,2,Winter,36853,1.159,279,5.716,1.159,293,5.681,1.85,15.33,47.56,4.39,1066.128,0.33,0,12.17,13.97,12.59
13/02/2022 8:30,13/02/2022,8:30,18.5,2/13/22 8:37:00 AM,Bush,Medium,2,Winter,36875,1.396,0.198,19.76,1.396,14.2,19.77,3.64,19.36,44.01,6.916,1067.656,344.75,1.2,17.1,20.64,13.76
13/02/2022 8:30,13/02/2022,8:30,18.5,2/13/22 8:37:00 AM,Bush,Medium,2,Winter,36876,2.66,20.45,12.24,2.66,34.55,12.21,4.63,19.16,47.43,7.859,1067.674,384.88,1.36,17.53,20.28,13.77
13/02/2022 8:30,13/02/2022,8:30,18.5,2/13/22 8:37:00 AM,Bush,Medium,2,Winter,36877,3.307,22.18,13.09,3.307,36.23,13.11,4.79,19.12,48.25,8.04,1067.594,420.93,1.53,18.06,20.16,13.77
13/02/2022 9:30,13/02/2022,9:30,20.5,2/13/22 9:37:00 AM,Bush,Medium,2,Winter,36881,3.429,22.01,12.64,3.429,36.03,12.65,5.32,19.54,45.11,7.454,1067.418,520.23,2.2,20.3,20.93,13.72
13/02/2022 9:30,13/02/2022,9:30,20.5,2/13/22 9:37:00 AM,Bush,Medium,2,Winter,36882,3.14,25.46,11.3,3.14,39.5,11.27,4.59,19.71,44.79,7.512,1067.376,573.15,2.36,20.84,21.18,13.72
13/02/2022 9:30,13/02/2022,9:30,20.5,2/13/22 9:37:00 AM,Bush,Medium,2,Winter,36883,3.171,28.26,12.87,3.171,42.29,12.87,5.22,19.8,44.44,7.452,1067.339,598.58,2.53,21.21,21.53,13.72
14/02/2022 10:30,14/02/2022,10:30,23.5,2/14/22 10:37:00 AM,Bush,Medium,2,Winter,37031,0.517,94.5,84.9,0.517,108.5,84.9,1.2,21.32,45.85,9.31,1065.266,388.94,3.13,23.69,23.52,13.64
14/02/2022 10:30,14/02/2022,10:30,23.5,2/14/22 10:37:00 AM,Bush,Medium,2,Winter,37032,0.768,324.5,77.43,0.768,338.5,77.42,1.99,21.55,45.04,9.27,1065.207,409.65,3.3,23.97,24.08,13.64
14/02/2022 10:30,14/02/2022,10:30,23.5,2/14/22 10:37:00 AM,Bush,Medium,2,Winter,37033,0.831,343.9,50.49,0.831,358,50.5,1.71,21.57,44.98,9.3,1065.111,435.78,3.47,23.99,24.13,13.62
14/02/2022 3:30,14/02/2022,3:30,23.5,2/14/22 3:37:00 PM,Bush,Medium,2,Winter,36989,3.852,262.2,9.08,3.852,276.3,9.07,6.17,16.69,59.49,8.88,1063.846,0,0,14.24,15.83,12.65
14/02/2022 3:30,14/02/2022,3:30,23.5,2/14/22 3:37:00 PM,Bush,Medium,2,Winter,36990,3.63,268.8,8.47,3.63,282.8,8.49,5.37,16.66,59.8,8.89,1063.813,0.04,0,14.26,15.8,12.64
14/02/2022 3:30,14/02/2022,3:30,23.5,2/14/22 3:37:00 PM,Bush,Medium,2,Winter,36991,3.089,265.7,8.69,3.089,279.7,8.68,5,16.53,60.13,8.91,1063.8,0,0,14.12,15.73,12.64
14/02/2022 4:30,14/02/2022,4:30,22.5,2/14/22 4:37:00 PM,Bush,Medium,2,Winter,36995,3.051,257.2,8.22,3.051,271.2,8.21,4.81,16.5,60.65,8.96,1063.698,0.06,0,13.9,15.47,12.63
14/02/2022 4:30,14/02/2022,4:30,22.5,2/14/22 4:37:00 PM,Bush,Medium,2,Winter,36996,2.489,223.1,12.95,2.489,237.1,12.95,4.68,16.39,60.47,8.83,1063.784,0,0,13.76,15.4,12.62
14/02/2022 4:30,14/02/2022,4:30,22.5,2/14/22 4:37:00 PM,Bush,Medium,2,Winter,36997,2.216,213.3,11.36,2.216,227.3,11.36,3.18,16.36,60.18,8.7,1063.889,0,0,13.66,15.27,12.62
14/02/2022 8:30,14/02/2022,8:30,21.5,2/14/22 8:37:00 AM,Bush,Medium,2,Winter,37019,0.868,209,28.91,0.868,223,28.91,1.36,18.33,53.49,8.86,1065.525,376.45,1.13,18.31,21.21,13.74
14/02/2022 8:30,14/02/2022,8:30,21.5,2/14/22 8:37:00 AM,Bush,Medium,2,Winter,37020,0.961,189,16.93,0.961,203,16.93,1.48,18.69,52.48,8.91,1065.457,475.16,1.3,19.64,21.35,13.74
14/02/2022 8:30,14/02/2022,8:30,21.5,2/14/22 8:37:00 AM,Bush,Medium,2,Winter,37021,1.271,157.6,18.13,1.271,171.6,18.13,1.97,19.19,50.91,8.89,1065.511,582.43,1.47,21.55,21.65,13.74
14/02/2022 9:30,14/02/2022,9:30,21.5,2/14/22 9:37:00 AM,Bush,Medium,2,Winter,37025,0.937,190.7,25.78,0.937,204.7,25.78,1.48,19.82,49,8.97,1065.395,261.71,2.13,21.8,22.56,13.69
14/02/2022 9:30,14/02/2022,9:30,21.5,2/14/22 9:37:00 AM,Bush,Medium,2,Winter,37026,0.825,168.6,25.16,0.825,182.6,25.17,1.72,19.87,49.07,9.03,1065.316,250.19,2.3,21.6,22.1,13.69
14/02/2022 9:30,14/02/2022,9:30,21.5,2/14/22 9:37:00 AM,Bush,Medium,2,Winter,37027,0.542,73.31,69.95,0.542,87.4,69.94,1.34,20.51,47.68,9.14,1065.353,285.35,2.47,22.07,22.24,13.67
15/02/2022 1:30,15/02/2022,1:30,25.5,2/15/22 1:37:00 PM,Bush,Medium,2,Winter,37121,2.195,276.6,6.983,2.195,290.6,6.983,3.35,16.8,53.11,7.294,1064.587,0.28,8.84,14.26,15.49,12.7
15/02/2022 1:30,15/02/2022,1:30,25.5,2/15/22 1:37:00 PM,Bush,Medium,2,Winter,37122,1.997,277.2,7.116,1.997,291.2,7.133,2.87,16.46,54,7.269,1064.591,0,8.84,14.12,15.39,12.7
15/02/2022 1:30,15/02/2022,1:30,25.5,2/15/22 1:37:00 PM,Bush,Medium,2,Winter,37123,2.09,276.1,5.891,2.09,290.1,5.891,3.04,16.41,54.03,7.301,1064.483,0.14,8.84,14.04,15.27,12.7
15/02/2022 3:30,15/02/2022,3:30,23,2/15/22 3:37:00 PM,Bush,Medium,2,Winter,37133,2.839,269.9,7.23,2.839,283.9,7.235,4.16,16.43,55.02,7.549,1064.025,0.02,0,13.81,15.36,12.66
15/02/2022 3:30,15/02/2022,3:30,23,2/15/22 3:37:00 PM,Bush,Medium,2,Winter,37134,2.805,268.5,8.03,2.805,282.5,8.03,4.06,16.51,55.24,7.647,1064.055,0.14,0,13.83,15.36,12.65
15/02/2022 3:30,15/02/2022,3:30,23,2/15/22 3:37:00 PM,Bush,Medium,2,Winter,37135,2.69,262.9,7.613,2.69,276.9,7.618,4.1,16.44,55.47,7.627,1064.109,0.01,0,13.78,15.35,12.65
15/02/2022 4:30,15/02/2022,4:30,21,2/15/22 4:37:00 PM,Bush,Medium,2,Winter,37139,3.171,272.7,6.62,3.171,286.7,6.622,4.67,16.37,56,7.697,1064.198,0.3,0,13.8,15.22,12.63
15/02/2022 4:30,15/02/2022,4:30,21,2/15/22 4:37:00 PM,Bush,Medium,2,Winter,37140,3.513,263.7,7.349,3.513,277.7,7.372,5.58,16.26,56.07,7.688,1064.153,0.07,0,13.78,15.27,12.63
15/02/2022 4:30,15/02/2022,4:30,21,2/15/22 4:37:00 PM,Bush,Medium,2,Winter,37141,2.836,269.8,7.461,2.836,283.8,7.461,4.15,16.2,56.99,7.75,1064.21,0,0,13.71,15.26,12.63
15/02/2022 8:30,15/02/2022,8:30,20.5,2/15/22 8:37:00 AM,Bush,Medium,2,Winter,37163,1.624,140.6,12.22,1.624,154.7,12.25,2.53,18.83,51.65,8.77,1066.546,365.24,1.3,19.23,20.13,13.72
15/02/2022 8:30,15/02/2022,8:30,20.5,2/15/22 8:37:00 AM,Bush,Medium,2,Winter,37164,1.274,161.6,11.31,1.274,175.8,11.34,1.84,18.65,52.3,8.81,1066.474,278.63,1.47,18.69,20.13,13.71
15/02/2022 8:30,15/02/2022,8:30,20.5,2/15/22 8:37:00 AM,Bush,Medium,2,Winter,37165,0.804,118.6,30.48,0.804,132.6,30.48,1.48,19.58,50.31,9.1,1066.514,475.15,1.63,20.9,20.78,13.72
15/02/2022 9:30,15/02/2022,9:30,21.5,2/15/22 9:37:00 AM,Bush,Medium,2,Winter,37169,1.017,96.1,32.21,1.017,110.1,32.21,2.36,20.61,48.54,9.47,1066.445,510.42,2.3,22.6,24.26,13.67
15/02/2022 9:30,15/02/2022,9:30,21.5,2/15/22 9:37:00 AM,Bush,Medium,2,Winter,37170,1.67,62.18,25.25,1.67,76.19,25.25,3.8,20.41,48.56,9.3,1066.4,564.19,2.47,22.8,24.31,13.67
15/02/2022 9:30,15/02/2022,9:30,21.5,2/15/22 9:37:00 AM,Bush,Medium,2,Winter,37171,1.847,42.47,23.9,1.847,56.47,23.9,3.47,20.41,48.34,9.23,1066.311,586.99,2.63,23.05,24.08,13.64
16/02/2022 1:30,16/02/2022,1:30,25.5,2/16/22 1:37:00 PM,Bush,Medium,2,Winter,37265,0.731,279.9,18.13,0.731,293.9,18.13,1.18,17.88,54,8.54,1065.22,0.95,9.1,15.89,16.57,12.7
16/02/2022 1:30,16/02/2022,1:30,25.5,2/16/22 1:37:00 PM,Bush,Medium,2,Winter,37266,1.045,273.1,11.69,1.045,287.1,11.71,1.47,17.65,54.77,8.53,1065.134,0.98,9.1,15.86,16.37,12.7
16/02/2022 1:30,16/02/2022,1:30,25.5,2/16/22 1:37:00 PM,Bush,Medium,2,Winter,37267,1.035,259.2,9.35,1.035,273.2,9.35,1.43,17.83,54.13,8.6,1065.1,1,9.1,15.9,16.26,12.69
16/02/2022 3:30,16/02/2022,3:30,23.5,2/16/22 3:37:00 PM,Bush,Medium,2,Winter,37277,1.196,280.1,9.32,1.196,294.1,9.32,1.92,18.21,52.97,8.5,1064.922,0.35,0,16.56,17.16,12.64
16/02/2022 3:30,16/02/2022,3:30,23.5,2/16/22 3:37:00 PM,Bush,Medium,2,Winter,37278,1.358,270.2,10.37,1.358,284.2,10.37,2.16,18.12,53,8.5,1065,0.41,0,16.47,17.15,12.64
16/02/2022 3:30,16/02/2022,3:30,23.5,2/16/22 3:37:00 PM,Bush,Medium,2,Winter,37279,1.377,262.9,9.72,1.377,276.9,9.72,2.4,18.14,52.75,8.46,1065.061,0.76,0,16.48,17.11,12.64
16/02/2022 4:30,16/02/2022,4:30,21,2/16/22 4:37:00 PM,Bush,Medium,2,Winter,37283,1.143,271.1,9.19,1.143,285.2,9.18,1.71,18.13,52.26,8.32,1065.004,0.29,0,16.28,17.04,12.61
16/02/2022 4:30,16/02/2022,4:30,21,2/16/22 4:37:00 PM,Bush,Medium,2,Winter,37284,0.993,268.3,10.86,0.993,282.3,10.86,1.46,18.04,52.49,8.3,1065.1,0.41,0,16.17,16.96,12.62
16/02/2022 4:30,16/02/2022,4:30,21,2/16/22 4:37:00 PM,Bush,Medium,2,Winter,37285,0.928,259.4,11.15,0.928,273.4,11.15,1.69,17.96,52.64,8.22,1065.1,0.23,0,15.88,16.84,12.61
16/02/2022 8:30,16/02/2022,8:30,21.5,2/16/22 8:37:00 AM,Bush,Medium,2,Winter,37307,1.384,96,14.75,1.384,110,14.74,2.31,19.9,46.75,8.3,1066.2,345.52,1.12,19.71,21.79,13.71
16/02/2022 8:30,16/02/2022,8:30,21.5,2/16/22 8:37:00 AM,Bush,Medium,2,Winter,37308,1.302,94.4,19.43,1.302,108.4,19.44,2.08,20.21,46,8.36,1066.315,369.49,1.28,20.17,22.15,13.71
16/02/2022 8:30,16/02/2022,8:30,21.5,2/16/22 8:37:00 AM,Bush,Medium,2,Winter,37309,1.303,85.1,17.08,1.303,99.2,17.07,2.01,20.22,46.02,8.42,1066.254,246.92,1.45,19.5,22.35,13.71
16/02/2022 9:30,16/02/2022,9:30,23.5,2/16/22 9:37:00 AM,Bush,Medium,2,Winter,37313,1.742,53.7,22.8,1.742,67.66,22.81,2.89,20.96,49.15,10.04,1066.42,521.47,2.12,23.02,24.25,13.66
17/02/2022 1:30,17/02/2022,1:30,24.5,2/17/22 1:37:00 PM,Bush,Medium,2,Winter,37409,1.75,330.8,8.66,1.75,344.8,8.66,3.09,17.52,51.18,7.426,1061.525,1.17,8.7,15.09,16.28,12.69
